,Chapter Name,Chapter Number,Verse Number,Arabic Text
724,المائدة,5,56,ومن يتول الله ورسوله والذين آمنوا فإن حزب الله هم الغالبون
725,المائدة,5,57,يا أيها الذين آمنوا لا تتخذوا الذين اتخذوا دينكم هزوا ولعبا من الذين أوتوا الكتاب من قبلكم والكفار أولياء ۚ واتقوا الله إن كنتم مؤمنين
726,المائدة,5,58,وإذا ناديتم إلى الصلاة اتخذوها هزوا ولعبا ۚ ذلك بأنهم قوم لا يعقلون
727,المائدة,5,59,قل يا أهل الكتاب هل تنقمون منا إلا أن آمنا بالله وما أنزل إلينا وما أنزل من قبل وأن أكثركم فاسقون
728,المائدة,5,60,قل هل أنبئكم بشر من ذلك مثوبة عند الله ۚ من لعنه الله وغضب عليه وجعل منهم القردة والخنازير وعبد الطاغوت ۚ أولئك شر مكانا وأضل عن سواء السبيل
729,المائدة,5,61,وإذا جاءوكم قالوا آمنا وقد دخلوا بالكفر وهم قد خرجوا به ۚ والله أعلم بما كانوا يكتمون
730,المائدة,5,62,وترى كثيرا منهم يسارعون في الإثم والعدوان وأكلهم السحت ۚ لبئس ما كانوا يعملون
731,المائدة,5,63,لولا ينهاهم الربانيون والأحبار عن قولهم الإثم وأكلهم السحت ۚ لبئس ما كانوا يصنعون
732,المائدة,5,64,وقالت اليهود يد الله مغلولة ۚ غلت أيديهم ولعنوا بما قالوا ۘ بل يداه مبسوطتان ينفق كيف يشاء ۚ وليزيدن كثيرا منهم ما أنزل إليك من ربك طغيانا وكفرا ۚ وألقينا بينهم العداوة والبغضاء إلى يوم القيامة ۚ كلما أوقدوا نارا للحرب أطفأها الله ۚ ويسعون في الأرض فسادا ۚ والله لا يحب المفسدين
733,المائدة,5,65,ولو أن أهل الكتاب آمنوا واتقوا لكفرنا عنهم سيئاتهم ولأدخلناهم جنات النعيم
734,المائدة,5,66,ولو أنهم أقاموا التوراة والإنجيل وما أنزل إليهم من ربهم لأكلوا من فوقهم ومن تحت أرجلهم ۚ منهم أمة مقتصدة ۖ وكثير منهم ساء ما يعملون
735,المائدة,5,67,۞ يا أيها الرسول بلغ ما أنزل إليك من ربك ۖ وإن لم تفعل فما بلغت رسالته ۚ والله يعصمك من الناس ۗ إن الله لا يهدي القوم الكافرين
736,المائدة,5,68,قل يا أهل الكتاب لستم على شيء حتى تقيموا التوراة والإنجيل وما أنزل إليكم من ربكم ۗ وليزيدن كثيرا منهم ما أنزل إليك من ربك طغيانا وكفرا ۖ فلا تأس على القوم الكافرين
737,المائدة,5,69,إن الذين آمنوا والذين هادوا والصابئون والنصارى من آمن بالله واليوم الآخر وعمل صالحا فلا خوف عليهم ولا هم يحزنون
738,المائدة,5,70,لقد أخذنا ميثاق بني إسرائيل وأرسلنا إليهم رسلا ۖ كلما جاءهم رسول بما لا تهوى أنفسهم فريقا كذبوا وفريقا يقتلون
739,المائدة,5,71,وحسبوا ألا تكون فتنة فعموا وصموا ثم تاب الله عليهم ثم عموا وصموا كثير منهم ۚ والله بصير بما يعملون
740,المائدة,5,72,لقد كفر الذين قالوا إن الله هو المسيح ابن مريم ۖ وقال المسيح يا بني إسرائيل اعبدوا الله ربي وربكم ۖ إنه من يشرك بالله فقد حرم الله عليه الجنة ومأواه النار ۖ وما للظالمين من أنصار
741,المائدة,5,73,لقد كفر الذين قالوا إن الله ثالث ثلاثة ۘ وما من إله إلا إله واحد ۚ وإن لم ينتهوا عما يقولون ليمسن الذين كفروا منهم عذاب أليم
742,المائدة,5,74,أفلا يتوبون إلى الله ويستغفرونه ۚ والله غفور رحيم
743,المائدة,5,75,ما المسيح ابن مريم إلا رسول قد خلت من قبله الرسل وأمه صديقة ۖ كانا يأكلان الطعام ۗ انظر كيف نبين لهم الآيات ثم انظر أنى يؤفكون
744,المائدة,5,76,قل أتعبدون من دون الله ما لا يملك لكم ضرا ولا نفعا ۚ والله هو السميع العليم
745,المائدة,5,77,قل يا أهل الكتاب لا تغلوا في دينكم غير الحق ولا تتبعوا أهواء قوم قد ضلوا من قبل وأضلوا كثيرا وضلوا عن سواء السبيل
746,المائدة,5,78,لعن الذين كفروا من بني إسرائيل على لسان داوود وعيسى ابن مريم ۚ ذلك بما عصوا وكانوا يعتدون
747,المائدة,5,79,كانوا لا يتناهون عن منكر فعلوه ۚ لبئس ما كانوا يفعلون
748,المائدة,5,80,ترى كثيرا منهم يتولون الذين كفروا ۚ لبئس ما قدمت لهم أنفسهم أن سخط الله عليهم وفي العذاب هم خالدون
749,المائدة,5,81,ولو كانوا يؤمنون بالله والنبي وما أنزل إليه ما اتخذوهم أولياء ولكن كثيرا منهم فاسقون
750,المائدة,5,82,۞ لتجدن أشد الناس عداوة للذين آمنوا اليهود والذين أشركوا ۖ ولتجدن أقربهم مودة للذين آمنوا الذين قالوا إنا نصارى ۚ ذلك بأن منهم قسيسين ورهبانا وأنهم لا يستكبرون
751,المائدة,5,83,وإذا سمعوا ما أنزل إلى الرسول ترى أعينهم تفيض من الدمع مما عرفوا من الحق ۖ يقولون ربنا آمنا فاكتبنا مع الشاهدين
752,المائدة,5,84,وما لنا لا نؤمن بالله وما جاءنا من الحق ونطمع أن يدخلنا ربنا مع القوم الصالحين
753,المائدة,5,85,فأثابهم الله بما قالوا جنات تجري من تحتها الأنهار خالدين فيها ۚ وذلك جزاء المحسنين
754,المائدة,5,86,والذين كفروا وكذبوا بآياتنا أولئك أصحاب الجحيم
755,المائدة,5,87,يا أيها الذين آمنوا لا تحرموا طيبات ما أحل الله لكم ولا تعتدوا ۚ إن الله لا يحب المعتدين
756,المائدة,5,88,وكلوا مما رزقكم الله حلالا طيبا ۚ واتقوا الله الذي أنتم به مؤمنون
757,المائدة,5,89,لا يؤاخذكم الله باللغو في أيمانكم ولكن يؤاخذكم بما عقدتم الأيمان ۖ فكفارته إطعام عشرة مساكين من أوسط ما تطعمون أهليكم أو كسوتهم أو تحرير رقبة ۖ فمن لم يجد فصيام ثلاثة أيام ۚ ذلك كفارة أيمانكم إذا حلفتم ۚ واحفظوا أيمانكم ۚ كذلك يبين الله لكم آياته لعلكم تشكرون
758,المائدة,5,90,يا أيها الذين آمنوا إنما الخمر والميسر والأنصاب والأزلام رجس من عمل الشيطان فاجتنبوه لعلكم تفلحون
759,المائدة,5,91,إنما يريد الشيطان أن يوقع بينكم العداوة والبغضاء في الخمر والميسر ويصدكم عن ذكر الله وعن الصلاة ۖ فهل أنتم منتهون
760,المائدة,5,92,وأطيعوا الله وأطيعوا الرسول واحذروا ۚ فإن توليتم فاعلموا أنما على رسولنا البلاغ المبين
761,المائدة,5,93,ليس على الذين آمنوا وعملوا الصالحات جناح فيما طعموا إذا ما اتقوا وآمنوا وعملوا الصالحات ثم اتقوا وآمنوا ثم اتقوا وأحسنوا ۗ والله يحب المحسنين
762,المائدة,5,94,يا أيها الذين آمنوا ليبلونكم الله بشيء من الصيد تناله أيديكم ورماحكم ليعلم الله من يخافه بالغيب ۚ فمن اعتدى بعد ذلك فله عذاب أليم
763,المائدة,5,95,يا أيها الذين آمنوا لا تقتلوا الصيد وأنتم حرم ۚ ومن قتله منكم متعمدا فجزاء مثل ما قتل من النعم يحكم به ذوا عدل منكم هديا بالغ الكعبة أو كفارة طعام مساكين أو عدل ذلك صياما ليذوق وبال أمره ۗ عفا الله عما سلف ۚ ومن عاد فينتقم الله منه ۗ والله عزيز ذو انتقام
764,المائدة,5,96,أحل لكم صيد البحر وطعامه متاعا لكم وللسيارة ۖ وحرم عليكم صيد البر ما دمتم حرما ۗ واتقوا الله الذي إليه تحشرون
765,المائدة,5,97,۞ جعل الله الكعبة البيت الحرام قياما للناس والشهر الحرام والهدي والقلائد ۚ ذلك لتعلموا أن الله يعلم ما في السماوات وما في الأرض وأن الله بكل شيء عليم
766,المائدة,5,98,اعلموا أن الله شديد العقاب وأن الله غفور رحيم
767,المائدة,5,99,ما على الرسول إلا البلاغ ۗ والله يعلم ما تبدون وما تكتمون
768,المائدة,5,100,قل لا يستوي الخبيث والطيب ولو أعجبك كثرة الخبيث ۚ فاتقوا الله يا أولي الألباب لعلكم تفلحون
